编号,正面情绪,文本
2107,0.5,有啊，超车的完胜
2108,0.5,我笑
2109,0.5,不像是要超车引发，而是货车转弯时操作不当。
2110,0.5,想死也别害别人！
2111,0.5,小车说：我秀你一脸[doge]
2112,0.5,大车没干过小车
2113,0.4737150425347657,回复@周礼集团 的赞:哥们帮转发下吗
2114,0.5,不得不佩服开客车的老司机……处置果断，否则就撞上了。
2115,0.5,爆胎都能炸烂车，还有什么不可能发生
2116,0.37140729529840966,大屯派出所办理集体户口落户，刚开始缺少各种材料，来往好多次持续一个多月交齐材料让等着，等了二十多天了一直没消息，我们都着急买房提供材料，能为人民办点实事儿吗！！@人民微博 @北京朝阳 @朝阳公安 @北京12345 @平安北京 @平安朝阳
2117,0.5,@最爱蒿子秆儿
2118,0.5,那个后面开车的也不咋地，看见出了交通事故也没有下车救人直接就撂了？车上有行车记录仪也可以作为证据提供交警参考啊！如果有一天自己……别人也……
2119,0.5,看不懂
2120,0.5,呵呵
2121,0.5,灯打不打？
2122,0.5,正常人不用提醒
2123,0.5,做完那么多热身动作，我就可以直接回家躺着了[doge][doge]
2124,0.5,干得漂亮！[赞]
2125,0.5,我的电池被偷了！能认领么？还有我后备箱的帽子防晒袖！
2126,0.42172147722901665,可以认领么 我的自行车就是在东三环和东四环的九龙山被偷的 有@平安北京 公布么
2127,0.5,我想知道的是偷一次和偷10次都是差不多的判罚吗
2128,0.5,能严打吗？太猖獗了！
2129,0.5,如果不严判，他们出来还得偷！因为他们的主要经济来源就是偷，请判重刑！
2130,0.5,我刚丢了，真是太气人了，请严重判刑！
2131,0.5,大学丢得最厉害！！！
2132,0.44757496667959995,报过警 调过监控 还有监控视频
2133,0.4737150425347657,我家一个月在朝阳丢了电动车 能去找找我的电动车不
2134,0.5,我前俩月电动车在法院门口丢了，报警了，警察让回去等着吧…我家1999年丢了辆三马车，等到现在了也没有音信…
2135,0.5,能管管偷摩托的么？哪个案值大？哪个性质恶劣？天天抓偷电驴子的，电驴子本身违法存在反而不提。我们正规骑摩托的整日提心吊胆，车丢了你们也不管，还是不是人民警察？
2136,0.5,遣送那个法律废了现在社会乱了，强烈呼吁恢复遣送法律
2137,0.5,野火烧不尽啊
2138,0.5,大快人心
2139,0.5,又一个？
2140,0.44757496667959995,丢了两辆 望京soho 天天有人丢车咋不查
2141,0.5,早上同事发现电动车被偷就在朝阳区定福庄福怡苑小区
2142,0.5,多关些时间，别教育几天就放了，最好像新加坡一样打屁屁
2143,0.5,开始抓了就好，哪怕是守株待兔也算进步
2144,0.5,打的好[good]
2145,0.5,我也想知道这个被骗的钱到底如何返还，我们当地派出所似乎没有提起过这个
2146,0.5,我想咨询一下，是必须等破案后才能追回，还是在报案核准后就能退还资金？如果是后者，需要走什么流程？
2147,0.5,四号线上有抱孩子乞讨的妇女
2148,0.5,昨天还接到冒充中国移动的电话，赠送流量不让挂机索要验证码！[怒]
2149,0.5,发不了图片评论！！！
2150,0.5,点了一个链接，手机黑屏了，然后银行卡里的钱都没有了，这个钱还可以追回吗
2151,0.5,这年代谁没有接到过电信诈骗？太tm猖獗了
2152,0.5,回复@花丛中捡到的肖不过是一粒沙:[傻眼][傻眼][傻眼]
2153,0.5,这分明就是挑战法律底线
2154,0.5,[疑问]咋不喷辣椒水儿呢
2155,0.5,回复@莀田:我也看到了这个哈哈哈哈哈哈哈
2156,0.4737150425347657,@莫名变如此冷艳没办法 哈哈哈哈哈哈
2157,0.5,逆行很危险
2158,0.5,@馬磨菇
2159,0.5,偶像剧看多了吧
2160,0.4737150425347657,这特么哪里是弱女子。。。就是个女疯子 自己不要命不要影响其他人的人身安全！
2161,0.5,回复@-无所谓情绪:哈哈哈哈哈我
2162,0.5,回复@陈生1996:也是一方人物
2163,0.5,自找的，没什么意思。
2164,0.5,性情中人
2165,0.5,管管北京的交通吧，都快成屎了！！！@平安北京
2166,0.5,宁可怒砸1000多元的私人物品，不甘愿缴纳50元罚款。这个心态可以从很多方面去解读[挖鼻]
2167,0.5,来吧互相伤害啊[笑cry]
2168,0.4737150425347657,乱扔垃圾 再罚50
2169,0.5,莫名觉得有点萌是怎么回事[笑cry]话说有气没撒人身上，踹电动车几脚其实还是可以理解的[doge]不过对着交警嚷嚷就不对了[喵喵]//@平安北京:其实，想换新车的话，没必要走这个流程的[思考]
2170,0.5,来啊，互相伤害啊
2171,0.4737150425347657,就你这个语气和态度 是弱女子吗
2172,0.44757496667959995,幸亏不是查手机 要查手机估计拿起来就摔了 换妻
2173,0.4737150425347657,@-无所谓情绪 噗
2174,0.5,凭这一位弱女子都能把车砸成这样，那我们是不是依靠城管称霸全球就指日可待了
2175,0.5,弱女子……[笑cry][笑cry][笑cry]
2176,0.5,回复@荻M枫:挺爷们啊，这女的，我刚上完课。[晕][晕][晕]
2177,0.5,不可理喻，
2178,0.5,这么走太便宜了吧？应该按乱丢污染垃圾处罚[鼓掌]
2179,0.4737150425347657,逆行 罚你五十不多吧
2180,0.5,这女的是天生精神不正常吗
2181,0.4737150425347657,@WH一鸣 互相伤害
2182,0.4737150425347657,涉嫌扰乱社会公共秩序予以刑事拘留。哼！//@平安北京: 其实，想换新车的话，没必要走这个流程的[思考]
2183,0.4737150425347657,难道没人看出她有病吗？狂躁 也是抑郁的一种
2184,0.5,四道口附近全是逆行电动车，快去罚款！！！！
2185,0.5,互相傷害啊[馋嘴]
2186,0.5,她乱扔垃圾啊，你们怎么不罚？！
2187,0.5,这女的也太恶心了让人，虽然我也是女孩
2188,0.5,旁邊的交警蜀黍幾乎全程懵逼[笑cry][笑cry]
2189,0.5,回复@赵可心0920:难道你说话不张嘴，你张什么[挖鼻]
2190,0.5,其实可以以旧换新，现在砸了换不了，千万别找警察蜀黍赔啊。[笑cry][笑cry][笑cry]
2191,0.5,哎，犯错不认错。感觉真是罚50罚少了。
2192,0.5,回复@蘑菇蘑菇与小碎花:不好意思，没能理解！
2193,0.5,回复@冰默晗昕A:估计女主熟人[doge]
2194,0.5,行政拘留几天就老实了[doge]
2195,0.5,你们警察系列的片汤话真是张嘴就来
2196,0.5,“弃车离去”？不是应该清理现场么？？？[怒][怒][怒]//@平安北京:其实，想换新车的话，没必要走这个流程的[思考]
2197,0.5,罚500都不多，什么东西啊，逆行和汽车出了事算谁的啊，还不是汽车倒霉
2198,0.5,脾气还挺大，电动车躺枪
2199,0.5,[生病]一开评论就看见说官博冷嘲热讽的，真是倒胃口，这多正常的一句评论
2200,0.5,泼妇
2201,0.5,真是罚少了
2202,0.5,问题是爸妈根本不听你的，觉得他们什么都是对的
2203,0.4737150425347657,真的太坏了  怎么忍心的啊？年轻人的钱骗了可能还有精力挣，老人的钱被骗了他们要怎么办？
2204,0.5,此生最恨的就是骗子
2205,0.5,我家老头儿老太太已经被四个搞保健品的团伙骗走十几万了，我不指望这些钱能追回来，我只想知道那些人什么时候会被抓起来
2206,0.5,快转起
2207,0.5,转发微博
2208,0.5,根本劝不住好吗。丈母娘最近陷入LCF家族的洗脑之中各种去听讲，什么罗斯柴尔德家族到中国做金融投资还免费发钱，传销组织借着各种新闻媒体对罗斯柴尔德家族的鼓吹报道当佐证，欺骗中老年人拉人头买积分发展下线，说1积分顶3块钱，加入就送2万积分，怎么也劝不听。等有了能报警的依据也早就被骗了。
2209,0.5,抓一个枪毙—个
2210,0.5,不听啊。
2211,0.5,俺家爹爹遇到忽悠的会跟我商量，俺家娘亲遇到会问俺爹，然后俺爹会让她找我说，恩，我学会就好了。
2212,0.5,骗老人的骗子拉出去枪毙🔫十分钟
2213,0.5,要从法律上重新认识诈骗犯给人们带来的危害，修订相关律法，诈骗这个行业其实在人类社会可以让它不不复存在！
2214,0.4737150425347657,[喵喵] 哼！
2215,0.5,想纹纹身装个逼，我问你逼装成了么？
2216,0.5,[哆啦A梦吃惊]小搜货已惊呆，怎么这假冒都来了？物流人员这么辛苦，骗子忍心吗？
2217,0.5,打电话追问各种理由拖延，第十天在打电话关机了，结果可想而知钱货两空，提醒发物流的同学，宁可繁锁找国家正规物流公司，也别在网上搜索物流公司，大多数都是骗子
2218,0.5,我也经历过一次被假物流骗，当时记得物品都是一些生活用品，有液体问了好多快递都不给发，在网上搜物流结果搜到一家叫华宇中通物流的公司，打电话取货特别快，给了我一张收货单据，单据上的地址是在新发地，交了280块钱，大概五个大包裹的东西，都是新的没开封过的，价值大概3千左右一周老家都没收到货
2219,0.5,广州秋田映像摄影工作室盗号
2220,0.5,#防范电信诈骗#【一张图教你：为何卡在身上，钱却没了！】
2221,0.5,转发微博
2222,0.5,我被盗了1800，报警了，然而到现在已经1个半月了，啥消息都没！
2223,0.5,[疑问]谨慎
2224,0.4737150425347657,#质监知识汇# 一张图教你：为何卡在身上，钱却没了！
2225,0.5,因为被股市套住了[doge]
2226,0.4737150425347657,//@北京柯南wb: 转发微博
2227,0.5,看来小编醒了[笑cry]
2228,0.5,要我说解决的办法就是重判。一个诈骗电话就判他20年。冤吗？在现在没有什么好的预防环境下，判一个就震慑和拯救了千万个即将变成骗子的年轻人。
2229,0.5,由于手机被偷，微信里面的卡全部被转走，从报警到现在已经半个多月，但是一点消息都没有，虽然钱不是特别多，但是对于农村人就是血汗钱，希望北京十里河派出所可以给加快速度破解，因为这件事情对我们影响特别大，[鲜花][鲜花][鲜花]
2230,0.5,我先生即使看明白了这个，也还是防不了我[笑cry]
2231,0.3268983268983269,1
2232,0.5,@任性的_萌胖子_但求一心人
2233,0.5,我在洋桥那边就被用弹弓砸过一次
2234,0.5,遍地都是砸车盗窃的。
2235,0.5,对这种屡教不改人不能因盗窃少量财务而轻判。
2236,0.5,处罚太轻的后果。
2237,0.5,@新媒体-海龙 
2238,0.5,这么多人，都看哪去了
2239,0.5,这他妈眼神太拙计
2240,0.5,反正我觉得高速上无缘无故刹车减去，慢慢开的，都是害人的
2241,0.5,前面的polo为啥停下来也没啥危险警报闪光灯？
2242,0.44757496667959995,回复@gbh_930808:行车记录仪被撞掉了 但是有电源线拽着 只能晃来晃去
2243,0.5,引以为戒，现在开车慢多了！
2244,0.5,服了。还在那给人科普什么大桥
2245,0.5,和你说了多少遍啦，就是不听
2246,0.5,回复@流浪的维尼:[笑cry]
2247,0.5,前面那车为什么停下来？
2248,0.5,回复@流浪的维尼:你在搞笑么？
2249,0.5,司机水平太烂
2250,0.5,珍惜自己也一起珍惜别人的生命！
2251,0.5,回复@以前不听日韩歌的啊:[二哈][二哈][二哈][二哈][二哈][二哈]
2252,0.5,回复@gbh_930808:晚上酒桌上就是我的战地了[二哈][二哈]
2253,0.44757496667959995,回复@以前不听日韩歌的啊:[挖鼻屎]怎么哪都能碰到你 你得少刷点微博了 晚上战地走起啊 
2254,0.44757496667959995,回复@gbh_930808:因为车装了NOTE7的电池  晃啊晃  然后BOOM！！
2255,0.4737150425347657,最后一声  有没有人石更？
2256,0.5,回复@呵呵的老爹:[哈哈]脑补
2257,0.5,回复@gbh_930808:行车记录仪掉下来了呗，还被线拉着呢，所以摇啊摇
2258,0.5,这咋回事的
2259,0.5,为啥最后一直晃
2260,0.5,回复@流浪的维尼:不知道行车记录仪？
2261,0.5,出发，为了更好的回家！开车要慢～注意安全
2262,0.5,回复@流浪的维尼:你知道什么叫行车记录仪么
2263,0.5,这神预测么？还拍视频？
2264,0.5,额？
2265,0.5,这个分神可远不止1秒钟
2266,0.5,人应该没事
2267,0.5,一看就是滴滴司机，女乘客坐后边，还跟人白话呢
2268,0.5,人后来怎么样了？
2269,0.5,司机不刹车的么？
2270,0.5,这前面是个大货估计人钻下去就没了……
2271,0.5,真危险啊
2272,0.5,现在毒品在社会的蔓延已经快到了无处不有的地步，还记得鸦片战争东亚病夫那些年吗？该是发生打击毒品内部战争的时候了，别等到不可救药的时候再收拾，损失太大。听一句，现在已经很严峻！求能说得上话的领导们赶紧提议吧，全中国人民都会感谢您！
2273,0.5,呵呵，又是司马台
2274,0.5,原po第一句看成了交警队大司马......还在纳闷交警队还有这么高级的职位了[挖鼻]
2275,0.5,按故意杀人罪论处
2276,0.5,这是故意里
2277,0.5,法制社会再哪儿？
2278,0.5,你乖乖去抓嫖，这里的事自然有人管
2279,0.5,沉痛哀悼，严惩祸手！[蜡烛][蜡烛][蜡烛]
2280,0.4737150425347657,好心疼                                                             [蜡烛][蜡烛][蜡烛]
2281,0.5,一路走好🕯️
2282,0.5,心疼！希望严惩！
2283,0.5,零容忍[微笑]
2284,0.5,真的要严惩，，零容忍
2285,0.4737150425347657,//@平安北京: [蜡烛]严惩凶手！依法治国，依法治民，依法行法，现在当下大众对法律的认识的程度并不高，从诈骗犯罪到交通肇事逃逸等都需要重塑法律的威严性，从普通百姓到官员，从官员到商人，社会大众必须对法律要有敬畏性和严肃性，对法律的敬畏性不够，就有人胆大妄为，对法律有抗拒性需要重塑律典
2286,0.5,竟然挑衅警察的威信，这个必须枪毙！要是在美国，当场就击毙了，跟他废什么话！！白白牺牲了我们的交警……
